13	3	0	-1.05401542
13	3	1	0.00000000
13	3	2	-4.43044422
13	4	0	1.60901386
13	4	1	2.04307386
13	4	2	1.41408997
13	5	0	0.33649340
13	5	1	0.00000000
13	5	2	-0.16099506
13	6	0	1.68435820
13	6	1	0.00000000
13	6	2	-2.04535856
14	0	0	-2.88479582
14	0	1	0.00000000
14	0	2	-4.77719826
14	1	0	-2.14297502
14	1	1	0.00000000
14	1	2	-2.50547884
14	2	0	-1.83311095
14	2	1	0.00000000
14	2	2	0.35190511
14	3	0	-1.22349202
14	3	1	0.78653883
14	3	2	-1.60749564
14	4	0	2.23639520
14	4	1	2.59684792
14	4	2	1.86600102
14	5	0	-0.70276583
14	5	1	0.00000000
14	5	2	-4.79719813
14	6	0	-1.30376008
14	6	1	0.00000000
14	6	2	-0.83505955
15	0	0	-1.57346368
15	0	1	0.00000000
15	0	2	-0.83760478
15	1	0	-0.89510401
15	1	1	0.00000000
15	1	2	-1.05684775
15	2	0	0.90733251
15	2	1	1.13215129
15	2	2	0.40857739
15	3	0	-1.17195456
15	3	1	2.41220757
15	3	2	-1.33207507
15	4	0	-2.34889138
15	4	1	2.86205160
15	4	2	0.99875539
15	5	0	-0.09684582
15	5	1	0.00000000
15	5	2	-3.35221703
15	6	0	-2.60056348
15	6	1	0.00000000
15	6	2	-0.82140406
16	0	0	-0.00027617
16	0	1	0.00000000
16	0	2	-3.79468608
16	1	0	-0.46482741
16	1	1	0.00000000
16	1	2	-4.43257945
16	2	0	2.75077797
16	2	1	1.73378693
16	2	2	2.34334524
16	3	0	-3.76133218
16	3	1	2.64144465
16	3	2	-1.00492302
16	4	0	0.11333593
16	4	1	2.16377476
16	4	2	0.80045371
16	5	0	0.79964704
16	5	1	0.00000000
16	5	2	-2.10888451
16	6	0	-3.25554681
16	6	1	0.00000000
16	6	2	-2.59609193
17	0	0	-2.62861376
17	0	1	0.00000000
17	0	2	-4.54486321
17	1	0	-0.18210103
17	1	1	0.00000000
17	1	2	-3.59814412
17	2	0	3.74219113
17	2	1	3.50233372
17	2	2	3.19310946
17	3	0	-3.15179276
17	3	1	1.08433500
17	3	2	-0.51428935
17	4	0	-2.36630586
17	4	1	0.00000000
17	4	2	0.22787317
17	5	0	1.52913640
17	5	1	0.00000000
17	5	2	-4.02989562
17	6	0	-1.99604939
17	6	1	0.00000000
17	6	2	-3.61266173
18	0	0	-2.04689128
18	0	1	0.00000000
18	0	2	-2.36928178
18	1	0	-2.32427625
18	1	1	0.00000000
18	1	2	-0.30257637
18	2	0	0.48799226
18	2	1	0.68284276
18	2	2	-2.85145360
18	3	0	-3.55920538
18	3	1	0.00000000
18	3	2	-3.51827790
18	4	0	-2.99152112
18	4	1	0.00000000
18	4	2	-0.96247191
18	5	0	-1.21957450
18	5	1	0.00000000
18	5	2	-2.62297789
18	6	0	1.39450911
18	6	1	0.00000000
18	6	2	-0.88325577
19	0	0	-1.76982960
19	0	1	-3.34349770
19	0	2	0.00000000
19	1	0	2.36539975
19	1	1	-2.46902514
19	1	2	0.00000000
19	2	0	-2.56804147
19	2	1	-2.56026163
19	2	2	0.00000000
19	3	0	-1.73777610
19	3	1	-2.62420230
19	3	2	0.00000000
19	4	0	-2.39868851
19	4	1	-3.21463833
19	4	2	0.00000000
19	5	0	-1.74793198
19	5	1	-0.90398843
19	5	2	0.00000000
19	6	0	-2.29025744
19	6	1	-4.65750402
19	6	2	0.00000000
20	0	0	-0.20190315
20	0	1	-1.52700099
20	0	2	0.00000000
20	1	0	-1.55944681
20	1	1	-1.18249805
20	1	2	0.00000000
20	2	0	-3.19157578
20	2	1	-3.63218038
20	2	2	0.00000000
20	3	0	-3.95487692
20	3	1	-3.46546674
20	3	2	0.00000000
20	4	0	-3.30825172
20	4	1	-2.93199147
20	4	2	0.00000000
20	5	0	-3.61232336
20	5	1	-4.22213936
20	5	2	0.00000000
20	6	0	-0.38378677
20	6	1	-0.95120773
20	6	2	0.00000000
21	0	0	-4.10753807
21	0	1	-3.50050179
21	0	2	0.00000000
21	1	0	0.26061208
21	1	1	-3.20319504
21	1	2	0.00000000
21	2	0	-4.20120433
21	2	1	-2.02948136
21	2	2	0.00000000
21	3	0	-4.22713578
21	3	1	-3.44143371
21	3	2	0.00000000
21	4	0	-3.96895300
21	4	1	-3.65499480
21	4	2	0.00000000
21	5	0	-3.75460817
21	5	1	-4.33745782
21	5	2	0.00000000
21	6	0	-1.25921201
21	6	1	-4.69256265
21	6	2	0.00000000
22	0	0	-0.72990263
22	0	1	-3.93660160
22	0	2	0.00000000
22	1	0	-4.33918898
22	1	1	-4.13040640
22	1	2	0.00000000
22	2	0	-4.36387470
22	2	1	-2.95324719
22	2	2	0.00000000
22	3	0	-4.19333892
22	3	1	-2.26554549
22	3	2	0.00000000
22	4	0	-3.44920723
22	4	1	-1.95155305
22	4	2	0.00000000
22	5	0	-2.23348446
22	5	1	-3.49846734
22	5	2	0.00000000
22	6	0	-2.22841210
22	6	1	-1.52266823
22	6	2	0.00000000
23	0	0	-2.68550962
23	0	1	-0.72202018
23	0	2	0.00000000
23	1	0	-4.73991763
23	1	1	-4.19849719
23	1	2	0.00000000
23	2	0	-3.55772674
23	2	1	-2.81175116
23	2	2	0.00000000
23	3	0	-4.29371623
23	3	1	-2.33477646
23	3	2	0.00000000
23	4	0	-4.16426833
23	4	1	-0.34558611
23	4	2	0.00000000
23	5	0	-3.87315347
23	5	1	-4.32687963
23	5	2	0.00000000
23	6	0	-3.89887704
23	6	1	-1.55813611
23	6	2	0.00000000
24	0	0	-4.86594057
24	0	1	-1.73715196
24	0	2	0.00000000
24	1	0	-3.03763455
24	1	1	-2.44358236
24	1	2	0.00000000
24	2	0	-4.44598251
24	2	1	-0.13344204
24	2	2	0.00000000
24	3	0	-3.04103306
24	3	1	-4.04912291
24	3	2	0.00000000
24	4	0	-4.30539033
24	4	1	-4.97664501
24	4	2	0.00000000
24	5	0	-2.01242644
24	5	1	-0.64237809
24	5	2	0.00000000
24	6	0	-3.21150872
24	6	1	-3.78691155
24	6	2	0.00000000
25	0	0	-4.76777878
25	0	1	-2.80565950
25	0	2	0.00000000
25	1	0	-1.89373746
25	1	1	-3.58399461
25	1	2	0.00000000
25	2	0	-4.21596722
25	2	1	-2.26242665
25	2	2	0.00000000
25	3	0	-4.34635583
25	3	1	-4.18892515
25	3	2	0.00000000
25	4	0	-4.12108791
25	4	1	-0.06388878
25	4	2	0.00000000
25	5	0	-2.53922038
25	5	1	-1.71709982
25	5	2	0.00000000
25	6	0	-4.05599462
25	6	1	-2.91310160
25	6	2	0.00000000
26	0	0	-3.40118156
26	0	1	-1.11042301
26	0	2	0.00000000
26	1	0	-0.21595347
26	1	1	-3.85766636
26	1	2	0.00000000
26	2	0	-3.05936362
26	2	1	-3.89118062
26	2	2	0.00000000
26	3	0	-4.74112942
26	3	1	-4.46106112
26	3	2	0.00000000
26	4	0	-4.50684347
26	4	1	-3.29578662
26	4	2	0.00000000
26	5	0	-1.05901936
26	5	1	-4.96080005
26	5	2	0.00000000
26	6	0	-4.32647650
26	6	1	-3.75601370
26	6	2	0.00000000
27	0	0	-3.50516134
27	0	1	-2.78455480
27	0	2	0.00000000
27	1	0	-3.28838638
27	1	1	-2.19353053
27	1	2	0.00000000
27	2	0	-4.85428316
27	2	1	-2.61068152
27	2	2	0.00000000
27	3	0	-4.74658104
27	3	1	-2.30301835
27	3	2	0.00000000
27	4	0	-4.39740821
27	4	1	-3.07249066
27	4	2	0.00000000
27	5	0	-3.98171890
27	5	1	-2.32912290
27	5	2	0.00000000
27	6	0	-4.63435050
27	6	1	-0.90066461
27	6	2	0.00000000
28	0	0	-3.97813483
28	0	1	-0.96788634
28	0	2	0.00000000
28	1	0	-1.48711336
28	1	1	-0.81780345
28	1	2	0.00000000
28	2	0	-5.55373938
28	2	1	-4.70873811
28	2	2	0.00000000
28	3	0	-4.16196139
28	3	1	-4.87572818
28	3	2	0.00000000
28	4	0	-2.44834474
28	4	1	-3.74096571
28	4	2	0.00000000
28	5	0	-0.56773767
28	5	1	-0.01346626
28	5	2	0.00000000
28	6	0	-1.76163609
28	6	1	-4.01211933
28	6	2	0.00000000
29	0	0	-4.64956770
29	0	1	-1.16025357
29	0	2	0.00000000
29	1	0	-2.23856587
29	1	1	-0.78784956
29	1	2	0.00000000
29	2	0	-4.13751308
29	2	1	-1.59882292
29	2	2	0.00000000
29	3	0	-2.33805128
29	3	1	-0.46360915
29	3	2	0.00000000
29	4	0	-4.94337824
29	4	1	-0.02164816
29	4	2	0.00000000
29	5	0	-4.28649962
29	5	1	-1.01749845
29	5	2	0.00000000
29	6	0	-4.60944312
29	6	1	-3.22981688
29	6	2	0.00000000
30	0	0	-0.92903603
30	0	1	-0.94217218
30	0	2	0.00000000
30	1	0	-3.08938515
30	1	1	-3.39640981
30	1	2	0.00000000
30	2	0	-5.91396119
30	2	1	-3.33356471
30	2	2	0.00000000
30	3	0	-4.32353477
30	3	1	-4.58936916
30	3	2	0.00000000
30	4	0	-2.52551379
30	4	1	-4.57650488
30	4	2	0.00000000
30	5	0	-1.50268727
30	5	1	-1.53602361
30	5	2	0.00000000
30	6	0	-4.52174160
30	6	1	-4.87648276
30	6	2	0.0000000
